Datum - Jihomoravský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
26.09.2024;143;43;4;9;1;;501;40;541;4;1;2;2;6;5;3;3;10;11;11;17;14;13;10;13;9;9;0;0;0;0;0;0;0;0;1;1;0;1;4;1;6;8;5;7;9;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.09.2024;176;51;6;10;2;;491;39;530;3;2;1;2;7;5;9;12;14;11;12;16;5;18;23;15;8;13;0;0;0;0;0;0;0;0;1;3;0;2;5;1;5;10;5;8;11;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2024;13;42;6;5;1;;31;5;36;1;0;0;0;0;0;0;0;2;0;1;1;0;0;3;0;2;3;0;0;0;0;0;0;0;0;1;3;0;1;4;1;2;9;5;7;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.09.2024;6;43;6;2;0;1;37;6;43;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;2;0;0;0;0;1;0;0;0;1;3;0;1;4;1;2;8;6;7;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
30.09.2024;271;52;5;10;0;;850;44;894;2;2;3;6;9;11;9;11;23;22;34;34;28;19;17;21;11;9;0;0;0;0;1;0;0;0;1;3;0;1;4;2;3;8;9;10;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.10.2024;193;52;4;13;0;;629;40;669;4;1;0;8;4;13;8;7;8;15;12;20;19;19;21;18;5;11;0;0;0;0;1;0;0;0;0;3;0;1;3;3;1;6;8;8;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.10.2024;195;62;6;13;2;;575;62;637;2;1;1;2;14;10;7;9;16;13;18;24;8;10;22;19;7;12;0;0;0;0;1;0;0;0;0;3;0;1;3;3;1;8;9;11;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.10.2024;162;62;4;8;0;1;513;41;554;1;1;0;1;4;9;12;11;11;13;15;9;11;16;17;13;11;7;0;0;0;0;1;0;0;0;0;2;0;2;4;3;2;8;9;11;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
04.10.2024;163;58;3;11;0;;526;39;565;4;0;1;2;14;7;10;9;9;10;11;12;12;14;16;12;7;13;0;0;0;0;1;0;0;1;0;2;0;2;4;1;4;4;9;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.10.2024;11;54;2;4;0;;20;15;35;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;3;4;1;0;0;0;0;1;0;0;1;0;2;0;2;2;1;5;4;9;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.10.2024;18;58;2;4;0;;27;11;38;0;0;0;0;0;1;0;0;2;1;0;2;0;2;2;1;4;3;0;0;0;0;1;0;1;1;0;2;0;2;2;1;5;5;9;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.10.2024;319;67;2;9;0;;931;72;1003;4;0;0;2;15;18;13;17;18;31;38;32;25;29;20;28;13;16;0;0;0;0;1;0;1;1;0;2;0;2;2;1;6;5;13;12;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.10.2024;201;70;3;13;1;1;634;46;680;1;0;1;2;17;11;11;9;11;23;14;15;10;23;9;25;13;6;0;0;0;0;1;1;1;2;0;3;0;2;2;1;5;6;14;13;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
09.10.2024;203;63;3;8;1;2;584;34;618;2;2;1;2;12;11;7;12;15;14;11;15;21;21;21;19;11;6;0;0;0;0;1;1;1;2;0;1;1;1;2;2;7;3;14;11;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
10.10.2024;173;67;5;15;3;1;520;38;558;3;1;0;3;4;6;14;6;9;13;10;15;14;13;16;25;12;9;0;0;0;0;1;1;0;0;0;1;1;1;2;2;7;5;16;12;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11.10.2024;145;68;5;7;1;2;484;129;613;2;0;0;0;5;6;5;6;11;5;10;12;9;14;22;17;11;10;0;0;0;0;1;1;0;0;0;1;1;1;2;2;7;5;17;12;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
12.10.2024;22;58;3;3;0;1;31;13;44;0;0;0;0;0;3;0;2;2;1;4;2;0;1;0;2;5;0;0;1;0;0;1;0;0;0;0;1;1;1;1;2;6;5;16;11;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
13.10.2024;6;60;5;7;2;2;27;10;37;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;0;1;0;0;1;0;0;0;0;1;1;1;1;2;7;4;15;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
14.10.2024;255;67;5;10;1;1;888;69;957;2;2;0;1;11;17;10;12;11;25;18;20;17;21;27;30;18;13;0;1;0;0;1;0;0;0;0;1;1;2;1;2;7;5;17;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15.10.2024;162;57;3;11;0;;600;32;632;0;1;1;5;10;9;11;8;11;20;12;10;13;10;11;12;13;5;0;0;2;0;1;0;0;0;0;0;1;1;1;2;6;3;13;14;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;138;51;2;5;0;;542;37;579;0;1;1;0;3;4;5;8;13;7;12;8;12;13;20;18;6;7;0;0;1;0;1;0;0;0;0;0;1;1;1;2;5;4;10;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.10.2024;160;52;4;11;4;1;488;42;530;3;2;0;0;5;6;10;5;9;7;16;10;8;15;23;15;12;14;0;0;1;0;1;0;0;0;0;0;1;0;1;4;4;6;9;13;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
18.10.2024;108;48;5;10;1;1;398;33;431;0;0;0;4;4;7;3;3;9;6;5;10;4;18;11;14;5;5;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;6;9;17;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19.10.2024;9;44;6;3;1;;23;14;37;0;0;0;0;0;1;0;0;1;0;0;0;1;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;6;10;15;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2024;7;46;5;4;1;;26;6;32;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;2;0;3;2;2;7;10;13;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.10.2024;180;62;5;18;0;;785;57;842;7;0;0;1;6;8;6;10;13;13;8;12;19;11;18;23;12;13;0;1;0;0;0;0;1;0;0;0;2;0;4;2;3;8;14;14;13;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;4;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.10.2024;125;64;5;7;0;2;583;40;623;1;3;1;0;4;7;5;3;4;11;9;7;10;10;14;17;9;10;0;1;0;0;0;0;1;0;1;0;0;0;4;2;4;9;14;16;12;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
23.10.2024;125;64;5;13;0;1;504;34;538;1;1;0;0;2;5;7;6;8;6;11;9;6;15;17;11;11;9;0;1;0;0;0;0;1;1;1;1;0;1;4;3;4;7;14;13;13;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
24.10.2024;87;55;7;6;3;;390;33;423;2;0;0;0;6;3;7;5;6;2;7;5;7;11;4;11;6;5;0;0;0;0;0;0;1;0;0;1;0;1;5;3;3;7;10;14;10;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.10.2024;84;54;6;5;0;2;423;42;465;3;0;0;0;1;2;3;4;3;6;4;7;6;7;14;8;9;7;0;1;0;0;0;0;0;0;0;0;0;1;5;2;2;9;10;13;11;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26.10.2024;8;45;7;6;2;;31;19;50;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;5;2;1;7;8;11;10;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.10.2024;6;45;6;4;1;;31;9;40;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;1;8;9;11;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.10.2024;17;46;5;4;1;;33;10;43;0;0;0;0;0;1;0;0;0;0;0;0;4;0;6;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;2;8;9;11;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2024;102;48;7;8;2;2;524;60;584;0;0;0;0;3;2;7;5;10;15;9;5;12;3;12;9;5;5;0;0;0;0;1;0;0;0;0;0;0;0;4;1;2;8;10;11;11;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
30.10.2024;89;45;5;6;0;1;399;41;440;1;0;2;0;2;5;6;3;8;9;3;4;3;5;13;11;8;6;0;0;0;0;1;0;1;0;0;0;0;0;3;1;2;8;9;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31.10.2024;60;40;6;2;1;;389;39;428;1;0;0;1;5;1;5;5;2;6;3;4;9;3;7;2;5;1;0;0;0;0;1;0;1;0;0;0;0;1;2;1;2;7;8;6;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;78;36;3;6;0;1;351;22;373;1;1;6;1;2;3;1;0;2;4;5;3;6;8;12;7;7;9;0;0;0;0;1;0;1;0;0;0;0;0;2;2;3;5;7;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
02.11.2024;4;32;3;3;0;;19;10;29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;2;0;1;0;0;0;0;0;2;2;2;5;6;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2024;5;34;5;5;2;1;18;13;31;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;2;0;1;0;0;0;0;0;3;2;3;6;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
04.11.2024;80;41;4;8;0;;596;35;631;2;2;0;1;4;5;3;4;6;5;6;9;6;4;10;1;5;7;0;0;0;0;2;0;1;0;0;0;0;0;2;2;4;7;5;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.11.2024;45;42;6;3;2;;365;24;389;1;0;0;0;5;1;4;3;3;3;1;5;1;1;6;5;2;4;0;0;0;0;2;0;0;0;0;0;0;0;2;2;4;7;6;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.11.2024;43;37;5;4;0;;328;29;357;0;0;0;0;2;1;4;4;2;2;5;3;4;3;4;3;4;2;0;0;0;0;1;0;0;0;0;1;0;0;1;3;4;6;5;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.11.2024;40;30;3;3;0;;273;7;280;0;0;0;0;1;1;1;2;4;4;1;0;0;5;10;3;7;1;0;0;0;0;1;0;0;0;0;1;0;0;2;3;3;4;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
