Datum - ČR;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
24.04.2020;86;329;73;20;3;6;;;;0;3;3;4;1;4;5;2;8;13;5;6;5;4;3;4;4;7;5;0;0;0;1;2;1;2;5;4;16;12;21;22;41;41;47;50;64;0;0;0;0;0;0;0;0;2;0;3;6;9;5;15;11;12;5;5;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;7;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;2;0
25.04.2020;79;314;69;13;5;4;;;;2;2;7;3;3;1;3;2;5;12;5;4;8;2;4;7;5;4;0;0;0;0;0;2;0;1;5;2;14;13;19;20;40;42;47;46;63;0;0;0;0;0;0;0;0;2;0;1;6;9;5;15;13;10;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
26.04.2020;52;310;67;12;3;2;;;;1;1;3;0;4;1;1;2;0;5;3;5;2;3;6;6;3;4;2;0;0;0;0;2;0;1;5;2;15;13;19;20;37;42;45;45;64;0;0;0;0;0;0;0;0;2;0;1;6;9;6;14;11;10;4;4;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
27.04.2020;41;309;68;14;3;1;;;;1;0;1;1;3;3;1;1;3;3;6;1;4;1;4;3;2;3;0;1;0;0;0;2;0;1;5;2;11;12;20;21;36;44;42;47;65;0;0;0;0;0;0;0;0;2;0;1;6;9;6;14;10;9;5;6;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28.04.2020;60;305;61;13;1;4;;;;2;1;3;1;8;2;3;4;0;6;4;2;3;5;3;1;3;8;1;1;0;1;1;1;1;0;4;4;12;12;18;19;35;45;43;44;64;0;0;0;0;0;0;0;0;2;0;1;7;8;3;14;9;9;3;5;0;0;0;1;1;0;1;0;0;2;1;0;0;1;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0
29.04.2020;75;286;60;5;3;5;;;;1;0;2;2;3;5;6;8;5;3;6;1;6;1;6;1;5;1;13;1;0;1;1;1;1;0;4;3;12;10;15;20;30;41;44;42;60;0;0;0;0;0;0;0;0;2;0;1;7;8;3;14;8;10;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0
30.04.2020;109;273;52;19;1;8;;;;1;3;3;4;4;3;2;7;13;6;10;8;4;8;2;4;2;2;23;0;0;1;2;0;1;1;4;2;10;9;16;20;30;39;41;40;57;0;0;0;0;0;0;0;0;2;0;1;7;8;4;13;8;7;1;1;0;0;0;0;2;0;0;1;0;0;1;0;1;1;3;1;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;3;1;0
01.05.2020;57;244;46;9;1;8;;;;0;0;2;1;6;2;0;3;7;6;3;3;3;4;5;3;4;3;2;0;0;0;2;0;1;2;4;2;9;8;13;14;31;34;37;38;49;0;0;0;0;0;0;0;1;2;0;0;5;7;3;13;7;6;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;2;0
02.05.2020;18;233;47;11;4;1;;;;0;1;1;2;1;1;1;1;0;3;2;4;0;0;0;0;1;0;0;0;0;0;3;0;2;2;3;2;9;10;12;13;31;35;34;34;43;0;0;0;0;0;0;0;1;2;0;0;5;5;2;15;9;6;1;1;0;0;0;0;1;0;1;0;0;0;0;2;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03.05.2020;26;232;45;6;0;3;;;;0;0;0;0;1;2;3;4;6;2;2;0;1;3;0;0;0;2;0;0;0;0;3;0;2;2;3;2;8;9;11;13;32;34;36;34;43;0;0;0;0;0;0;0;1;2;0;0;4;5;2;15;8;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
04.05.2020;39;236;47;18;5;5;;;;0;0;1;1;2;8;3;3;1;1;6;1;0;3;0;2;0;2;5;0;0;0;2;0;2;2;2;3;9;8;13;14;35;35;35;35;41;0;0;0;0;0;0;0;1;1;0;0;4;4;2;15;8;9;2;1;0;0;0;0;0;0;0;0;0;1;2;0;2;1;3;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0
05.05.2020;77;223;37;12;1;3;;;;0;0;1;2;4;6;9;5;10;11;6;5;7;2;2;0;2;2;3;0;0;0;2;0;2;2;2;2;10;7;11;14;33;33;31;32;42;0;0;0;0;0;0;0;0;0;0;0;3;4;2;12;5;8;2;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
06.05.2020;79;209;35;6;1;3;;;;1;1;2;3;4;5;6;6;8;5;5;9;5;4;8;1;1;2;3;0;0;0;2;0;2;2;1;4;9;7;10;14;31;29;30;28;40;0;0;0;0;0;0;0;0;0;0;0;3;3;2;12;5;8;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
07.05.2020;60;191;36;11;6;4;;;;1;2;3;3;3;4;4;2;8;9;5;4;4;1;2;2;1;0;2;0;0;0;2;0;1;1;2;3;9;6;8;10;28;30;26;25;40;0;0;0;0;0;0;0;0;0;0;0;3;3;2;12;5;7;2;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0
08.05.2020;46;185;40;11;7;5;;;;2;1;0;2;1;2;9;0;3;5;8;1;3;4;2;1;1;0;1;0;0;0;2;0;1;1;2;4;7;6;7;7;26;31;29;25;37;0;0;0;0;0;0;0;0;0;0;1;3;2;1;12;7;9;3;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0
09.05.2020;18;173;34;6;0;3;;;;1;2;0;0;0;0;2;2;0;1;4;0;0;0;1;3;1;1;0;0;0;0;0;0;2;2;2;4;5;7;7;6;24;29;28;24;33;0;0;0;0;0;0;0;0;0;0;1;3;2;1;10;6;7;3;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
10.05.2020;28;167;34;5;2;3;;;;0;0;0;3;6;3;2;5;1;0;1;2;1;1;0;0;2;1;0;0;0;0;0;0;2;2;3;4;5;7;6;5;22;26;27;24;34;0;0;0;0;0;0;0;0;0;0;1;4;2;1;10;5;7;3;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
11.05.2020;58;167;35;7;1;2;;;;0;1;2;4;2;1;1;3;8;5;4;11;3;2;1;4;2;1;3;0;0;0;0;0;1;2;2;4;5;8;7;4;22;26;28;24;34;0;0;0;0;0;0;0;0;0;0;1;4;2;1;10;5;8;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.05.2020;46;157;32;9;2;3;;;;0;1;2;3;2;2;2;7;2;3;5;2;3;2;1;3;0;1;5;0;0;0;0;0;0;1;2;3;5;5;6;4;21;28;25;22;35;0;0;0;0;0;0;0;0;0;0;1;2;2;1;10;6;7;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
13.05.2020;52;147;29;7;3;4;;;;1;1;3;2;0;6;3;8;2;6;6;5;1;1;2;0;0;1;4;0;0;0;0;0;0;2;2;2;4;5;6;3;22;26;21;22;32;0;0;0;0;0;0;0;0;0;0;2;2;2;1;8;5;6;2;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0
14.05.2020;82;128;29;5;0;3;;;;0;3;3;2;5;4;6;4;9;15;6;8;7;4;3;3;0;0;0;0;0;0;0;0;0;2;2;1;5;5;6;4;14;22;20;21;26;0;0;0;0;0;0;0;0;0;0;2;2;2;1;8;5;6;2;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
15.05.2020;55;118;29;3;3;2;;;;2;4;0;1;6;10;4;5;5;5;4;1;2;2;1;1;0;1;1;0;0;0;0;0;0;2;2;1;4;4;5;4;11;22;20;20;23;0;0;0;0;0;0;0;0;0;0;2;2;1;1;6;6;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
16.05.2020;51;112;28;4;3;1;;;;1;1;1;0;2;3;3;8;7;7;1;1;3;2;3;1;0;0;7;0;0;0;0;0;0;2;3;1;4;4;5;3;11;19;20;19;21;0;0;0;0;0;0;0;0;0;0;2;3;1;1;6;4;7;2;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
17.05.2020;20;110;28;8;1;2;;;;1;0;0;1;0;3;3;2;2;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;4;5;2;11;19;19;20;21;0;0;0;0;0;0;0;0;0;0;2;3;1;1;6;4;7;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
18.05.2020;115;115;29;10;3;3;;;;1;4;0;2;7;8;6;6;11;25;16;7;5;2;6;2;1;1;5;0;0;0;0;0;0;1;2;5;4;3;6;2;13;19;21;17;22;0;0;0;0;0;0;0;0;0;1;2;3;1;1;7;3;7;1;3;0;0;0;0;0;0;0;0;0;2;1;0;1;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
19.05.2020;63;109;26;4;0;2;;;;1;0;0;2;2;5;4;6;7;12;7;3;2;2;0;0;1;0;9;0;0;0;0;0;0;1;2;5;5;4;6;3;12;16;18;16;21;0;0;0;0;0;0;0;0;0;1;2;3;1;1;7;2;6;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
20.05.2020;75;101;25;5;1;5;;;;1;1;2;0;3;5;6;5;9;11;10;9;1;0;3;2;1;1;5;0;0;0;0;0;0;1;0;3;6;4;5;2;12;17;19;16;16;0;0;0;0;0;0;0;0;0;0;2;3;1;1;7;2;6;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0
21.05.2020;37;101;23;7;0;3;;;;1;0;1;2;1;4;4;1;5;5;4;4;2;2;0;0;0;1;0;0;0;1;0;0;0;2;0;4;6;4;5;2;13;17;18;16;13;0;0;0;0;0;0;0;0;0;0;2;3;1;1;7;2;5;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
22.05.2020;61;98;17;6;0;2;;;;1;2;3;3;3;7;6;7;6;6;5;2;3;1;1;2;0;0;3;0;0;1;0;0;0;2;0;5;4;6;5;2;11;17;17;16;12;0;0;0;0;0;0;0;0;0;0;1;3;1;1;4;2;5;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
23.05.2020;77;93;18;4;1;1;;;;0;5;5;5;3;4;5;4;9;5;11;7;4;3;2;3;1;0;1;1;0;1;0;0;0;2;0;5;3;6;4;2;11;12;18;16;12;0;0;0;0;0;0;0;0;0;0;1;3;1;1;4;2;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24.05.2020;65;94;19;5;1;1;;;;0;0;3;1;1;4;3;7;7;14;15;6;1;0;0;0;0;0;3;1;0;1;0;0;0;2;0;5;3;6;4;3;11;11;19;16;12;0;0;0;0;0;0;0;0;0;0;1;3;1;1;5;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25.05.2020;47;91;18;4;1;1;;;;0;0;1;0;2;4;1;2;4;4;11;5;6;0;0;1;3;1;2;1;0;1;0;0;0;3;0;6;3;5;5;2;11;11;18;14;11;0;0;0;0;0;0;0;1;0;0;1;2;1;0;5;2;5;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
26.05.2020;52;91;16;7;0;1;;;;1;2;0;0;1;7;6;3;4;10;5;5;2;0;1;1;0;0;4;2;0;1;0;0;1;3;0;6;3;5;5;2;10;12;17;13;11;0;0;0;0;0;0;0;1;0;0;1;1;1;0;4;2;5;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27.05.2020;37;86;16;4;1;;;;;2;2;2;1;1;2;4;4;2;3;3;1;1;0;2;1;0;0;6;1;0;1;0;0;1;2;0;5;3;6;4;1;10;12;17;13;10;0;1;0;0;0;0;0;1;0;0;1;1;0;0;4;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2020;54;74;13;4;0;2;;;;2;2;3;0;3;2;6;2;5;7;6;3;3;1;1;2;2;1;3;1;0;1;0;1;1;2;0;4;3;4;3;1;9;12;12;12;8;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3;2;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
29.05.2020;57;71;12;3;1;;;;;3;1;1;1;4;4;12;3;7;6;2;2;0;1;1;1;1;1;6;1;0;1;0;1;1;2;0;3;3;4;3;1;7;12;12;13;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.05.2020;34;72;12;8;1;;;;;3;0;2;0;1;2;5;0;1;5;2;2;0;2;1;1;2;1;4;1;0;1;0;0;1;2;1;2;2;4;2;1;6;13;11;15;10;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;2;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.05.2020;38;70;11;2;0;;;;;0;0;0;0;1;1;6;1;4;5;0;1;0;1;2;0;3;4;9;1;0;2;0;0;1;2;1;2;2;4;1;0;6;12;11;15;10;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;1;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.06.2020;34;73;11;5;1;2;;;;1;0;0;0;2;3;4;2;0;5;4;3;0;1;2;0;0;3;4;1;0;2;0;0;1;2;1;2;3;4;2;0;6;12;10;14;13;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
02.06.2020;66;75;9;5;0;1;;;;2;1;3;4;3;6;8;2;9;6;3;3;4;2;1;1;0;3;5;1;0;2;0;0;2;2;1;1;2;4;2;0;6;12;10;14;16;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03.06.2020;74;65;8;1;0;1;;;;2;3;4;4;4;6;8;8;6;4;5;4;2;0;1;3;1;1;8;1;0;2;0;0;2;2;1;1;1;4;2;0;6;8;6;13;16;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
04.06.2020;64;60;8;4;1;3;;;;1;1;0;2;3;6;3;1;8;6;6;4;2;2;2;1;5;5;6;1;0;1;0;0;2;0;1;1;0;4;3;0;7;6;6;13;15;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
05.06.2020;36;60;6;9;1;;;;;0;0;1;0;1;3;1;2;2;6;4;2;1;1;2;0;0;0;10;1;0;1;0;0;3;0;1;1;0;4;2;0;3;7;6;15;16;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020;39;59;8;4;2;;;;;3;2;1;0;1;3;1;4;3;3;5;4;2;0;5;1;0;0;1;0;0;1;0;0;3;1;0;0;1;3;2;0;3;9;6;14;16;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
